微博id,微博url,评论id,评论者url,评论者名字,评论时间,评论内容
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004338194114660,http://weibo.com/1536113113,缘分在平安-保障伴你行,8月3日 10:41 ,"
            回复@lilisa劉小花:辛苦了 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004166802803904,http://weibo.com/3511845172,施瓦西半径为零,8月2日 23:20 ,"
            回复@爱哭的_Y:不怕，哥受力面积小 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004075022402065,http://weibo.com/2107744440,se7en次掉,8月2日 17:15 ,"
            辛苦了，注意安全。 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004059259861902,http://weibo.com/2153623965,许昌县交警田华,8月2日 16:13 ,"
            给深圳同行赞一个 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004046656328183,http://weibo.com/liuweilin,假装在革命,8月2日 15:22 ,"
            回复@邱京文:这会彻底没了。 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004021825760475,http://weibo.com/H92930401,我姓胡却过的糊里糊涂,8月2日 13:44 ,"
            回复@-猫矢:有一种叫树大招风，我觉得住的高，更招风， "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4004002284318612,http://weibo.com/1979847502,卫小婷婷,8月2日 12:26 ,"
            回复@-SLP:销售 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003999059735879,http://weibo.com/ustuff,古月小魚_UStuff,8月2日 12:13 ,"
            这次“妮妲”过境，官方报道没有人员死亡，政府各个部门反应迅速，行动积极，真的要为交警、环卫、防灾、水务等各个政府部门点赞，要为深圳点赞！@深圳交警 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003997171672020,http://weibo.com/bluexiayan,纱织小姐,8月2日 12:06 ,"
            辛苦了 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003989442099028,http://weibo.com/1724172692,我是你的曾欧尼啊,8月2日 11:35 ,"
            今天上班，公交都没得坐， 只能走路去， 一路上都没人， 有点世界末日的感觉 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003988397176910,http://weibo.com/5752638805,谭三折子,8月2日 11:31 ,"
            辛苦了 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003987340533637,http://weibo.com/5052098350,小醪子,8月2日 11:27 ,"
            辛苦了 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003981325400502,http://weibo.com/1952324252,YouTube搬运君,8月2日 11:03 ,"
            深圳：刚出门就被大风吹倒，全身湿透 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003977043283864,http://weibo.com/5974163709,洛雪summer,8月2日 10:46 ,"
            我也在岗，，，，，，，护士 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003975949079307,http://weibo.com/Kalenluo,luo夕lai斯,8月2日 10:41 ,"
            您们辛苦了！虽然我们也上班，但是在室内看着室外作业的，真的觉得不算什么。 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003973336127123,http://weibo.com/2618404705,-SLP,8月2日 10:31 ,"
            回复@卫小婷婷:做什么的？ "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003972655947503,http://weibo.com/1979847502,卫小婷婷,8月2日 10:28 ,"
            回复@-SLP:好吧，主要是让我们在家打电话，客户公司昨天都已经通知休息了，打电话过去被人家骂死 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003971640935989,http://weibo.com/5124772013,仰望晴天_49372,8月2日 10:24 ,"
            辛苦了，加油 "
7319d5a2a588f3ef473d7ab8f74bbf74,http://weibo.comhttp://weibo.com/1792702427/E1DV4hfol,4003971594728740,http://weibo.com/1734106333,魬目,8月2日 10:24 ,"
            辛苦大大们 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003882625348373,http://weibo.com/3579334231,i玉玲,8月2日 04:31 ,"
            只能说家里的猪圈不保了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003865382650992,http://weibo.com/2350125203,milu__deer,8月2日 03:22 ,"
            窗户一直叫 怎么睡！！ "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003803818685996,http://weibo.com/kuozirui,飞向蜡烛的小苍蝇,8月1日 23:18 ,"
            在东莞的我有点方啊 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003809585361600,http://weibo.com/2340614784,阿莉莉莉莉莉2,8月1日 23:40 ,"
            珠海小伙伴表示现在是暴风雨前的平静  紧张 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003780565339442,http://weibo.com/2825632621,11th_cici,8月1日 21:45 ,"
            珠三角地区好几年没打过台风了，往年都说是这登陆，结果不是吹去广西就是吹去海南福建，擦边而过……这次也希望风吹偏了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003801650323430,http://weibo.com/3266457092,土豆108吃,8月1日 23:09 ,"
            我去，好怕自己睡着了，被痛醒，因为房子被吹塌了！ "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003806880018317,http://weibo.com/5704759145,萌心梨花,8月1日 23:30 ,"
            在汕头的我快被吹飞了摩托车开着来着，自己倒退了几步，还不到汕头呢，只是影响力而已，就这么厉害，要是登陆汕头的话，我估计我会被风卷走的 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003870386170710,http://weibo.com/5532876794,Jackson易朵云,8月2日 03:42 ,"
            珠海现在外面还是一片平静，房间里除了空调的声音，根本没有一点声响打开窗，去阳台看，一丁点风都没有，特！别！安！静！。什么声音都没有这难道就是暴风雨来临前的宁静？？@TFBOYS-易烊千玺  "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003775049580612,http://weibo.com/5748293228,幻想派活者,8月1日 21:23 ,"
            因为台风原因退票，支付宝的阿里旅行竟然还要收手续费！！！ "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003873607177772,http://weibo.com/1929956957,---誮開半夏,8月2日 03:55 ,"
            珠海表示目前风平浪静 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4004862570286046,http://weibo.com/2631455261,跟着仲基欧巴有肉吃,8月4日 21:25 ,"
            回复@Zoe_小公举:嘿嘿 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003996399715218,http://weibo.com/2340614784,阿莉莉莉莉莉2,8月2日 12:03 ,"
            回复@丑儿1213:没有 打深圳了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003980348636887,http://weibo.com/5532876794,Jackson易朵云,8月2日 10:59 ,"
            回复@lcj青争:不敢风太大 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003970160662808,http://weibo.com/5506993100,lcj青争,8月2日 10:18 ,"
            回复@Jackson易朵云:现在你阔以出去走两圈感受感受这酸爽  "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003968525017075,http://weibo.com/5532876794,Jackson易朵云,8月2日 10:12 ,"
            回复@lcj青争:然而我睡着了，没等到 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003950816062326,http://weibo.com/kuozirui,飞向蜡烛的小苍蝇,8月2日 09:02 ,"
            回复@Jojo_CZ:事情都会过去的，顺其自然， "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003943115521885,http://weibo.com/3291831862,-黄晓琪-,8月2日 08:31 ,"
            回复@Jojo_CZ:昨晚有，现在也在下雨 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003922198466593,http://weibo.com/5506993100,lcj青争,8月2日 07:08 ,"
            回复@Jackson易朵云:然而现在已经刮大风了  "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003921984875469,http://weibo.com/hg092015,守猫奴,8月2日 07:07 ,"
            台湾这次怎么没有给大陆挡台风，难道如那位台网友所说，台湾岛现在飘起来了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003921036328609,http://weibo.com/5033169052,衣带渐宽丶终不悔也被占用,8月2日 07:03 ,"
            回复@白袜子9:我也是，害怕睡着了就睁不开眼了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003907656876975,http://weibo.com/3035355351,Luo阿飘,8月2日 06:10 ,"
            回复@milu__deer:六点了我看着天亮 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003904176335448,http://weibo.com/5460504192,逗比张大大啊,8月2日 05:56 ,"
            回复@用户5626538320:木有感觉还在上班的我在佛山 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003903592897138,http://weibo.com/1761103191,丑儿1213,8月2日 05:54 ,"
            回复@阿莉莉莉莉莉2:台风到珠海了吗 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003901513045514,http://weibo.com/5707749462,程问号,8月2日 05:46 ,"
            珠海斗门这边下雨，一阵一阵的，还刮着大风！ "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003900405581306,http://weibo.com/2206548714,Bbaiyou,8月2日 05:41 ,"
            窗外一直叫，怎么睡 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003892935037685,http://weibo.com/5896723679,莲士soyg,8月2日 05:12 ,"
            南海这边会有影响嘛？ 在南庄镇这边 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003890024173560,http://weibo.com/misallyshowtime,misally,8月2日 05:00 ,"
            公司还不通知放假 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003885414412747,http://weibo.com/5611115310,白袜子9,8月2日 04:42 ,"
            山无陵天地合才敢与君绝 真是应了紫薇这句话 听着外面的风呼呼的吹 根本不敢闭眼睛 害怕一睁开房子塌了 "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003884445456497,http://weibo.com/1741202724,Misslring,8月2日 04:38 ,"
            处于黄色颜色里面 风呼呼呼 摇啊摇  "
a827734c179d702c3e23a1cd5604cc98,http://weibo.comhttp://weibo.com/5672180808/E1zmbDS7k,4003882847695076,http://weibo.com/5626538320,用户5626538320,8月2日 04:32 ,"
            台风已经刚刚到佛山了，听着外面呼呼叫的声音好恐怖  "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003953404824105,http://weibo.com/yati98,爱上一大瓶百事,8月2日 09:12 ,"
            这些环卫工人真是不容易，工作最辛苦，收入低，还不被少数人尊重… "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003960421103191,http://weibo.com/2167641280,彩娟儿一定要非常努力,8月2日 09:40 ,"
            我在上班了，我也在深圳 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004090084487171,http://weibo.com/5672180808,川渝气象爱好者,8月2日 18:15 ,"
            回复@范兴根:风不如预期 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003951001280963,http://weibo.com/1863610545,余伊纯-,8月2日 09:02 ,"
            我们也是正常上班的 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003984530158937,http://weibo.com/5885445899,君卓创意,8月2日 11:16 ,"
            服务人员就是这样 永远奋战在第一线 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003975932597228,http://weibo.com/3405995354,这是张益达的微博,8月2日 10:41 ,"
            惠州全城说停业停产停课，然后公交车公司都放假了，的士都没有几部，然而我老板还是要我去上班，发红包给我打车去，不是钱的问题，是坐不到车 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003965047856566,http://weibo.com/ladyteukhee,喜欢吃比萨,8月2日 09:58 ,"
            我也在上班。请问环卫工人不上班，路上被风吹落的树枝，垃圾不清理了，下水道会堵，到时候积水了，坐在电脑前的各位都开始说其他的话！真要心疼环卫工人，请键盘侠们做到不乱丢垃圾，这才是实实在在的！ "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003953139592502,http://weibo.com/5324661203,鑫之荡,8月2日 09:11 ,"
            他们确实是最美的，那是因为他们公司高层特么都是一群缺心少肺，这种时候让人家上班。 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003956932314708,http://weibo.com/5672180808,川渝气象爱好者,8月2日 09:26 ,"
            回复@爱迪云购:不是很好笑 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003952183380061,http://weibo.com/3990915576,兔狲一元包剧,8月2日 09:07 ,"
            台风什么就应该大家都囤好粮全民在家 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4006107196324004,http://weibo.com/5092801024,xingfudenanren幸福的男人,8月8日 07:50 ,"
            早上好 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004211996213295,http://weibo.com/1789619937,當依賴成為一種戒不掉的習慣,8月3日 02:19 ,"
            其实很不赞同，生命都是平等的 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004155364688200,http://weibo.com/2415907857,羊羊得意91,8月2日 22:34 ,"
            回复@莲小莲子:据说是国际上有固定称谓，可能我们经历的台风名字十几年轮一次。 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004097583638038,http://weibo.com/2968727025,爱陈翔的77,8月2日 18:45 ,"
            我们医院的也要上班和各种待命 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004090084487171,http://weibo.com/5672180808,川渝气象爱好者,8月2日 18:15 ,"
            回复@范兴根:风不如预期 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004084463711285,http://weibo.com/2539205537,范兴根,8月2日 17:53 ,"
            怎么很少台风视频看？为什么 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4004002792405413,http://weibo.com/2185027100,狼孩-cqy,8月2日 12:28 ,"
            我们就是会上班的 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003999567214928,http://weibo.com/2035956565,LXS_Anson,8月2日 12:15 ,"
            不管狂风暴雨，还是地震洪涝，还是如平时一样正常上班。医院是没有假日的。山无棱，天地合，才可不上班。 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003999415552255,http://weibo.com/5572286404,美德补耀补耀德,8月2日 12:15 ,"
            附近的大公司小公司都放假让员工在家待着，就我们公司风雨无阻去上班 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003998937436211,http://weibo.com/1158329712,不会取昵称5555,8月2日 12:13 ,"
            对呀，我现在都好担心我弟，不知道他去上班会不会很危险 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003996966523600,http://weibo.com/3264215185,耳东田心雨,8月2日 12:05 ,"
            黑心老板  让我们出来挣钱 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003995217182709,http://weibo.com/2748148062,雩-步-记,8月2日 11:58 ,"
            坐标深圳，还在上班。 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003994836107933,http://weibo.com/go8go,2999yeah,8月2日 11:57 ,"
            可以理解，就像北京暴雨中的道路养护人员。台风来了，能躲的掉嘛，还是要靠所有相关人员，在一线奋战的。 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003993586404162,http://weibo.com/1038542103,具有特殊花纹的刀,8月2日 11:52 ,"
            少丢点垃圾他们就不用上班了 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003989764621507,http://weibo.com/yuuen,_訫zi_乜乜Melody,8月2日 11:36 ,"
            环卫工毋庸置疑是最美丽的人。但政府部门也照常上班啊，某些人却说活该，拿那么多工资就应该为人民服务，城管照样台风天气巡街，交警照样台风天气坚守岗位，防汛部门也时刻加班，却也一直被群众骂 "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003989659576990,http://weibo.com/2402778943,独孤昀恪,8月2日 11:36 ,"
            嗯，公司很暖很贴心  "
09c10578b6b629a43912601a20969039,http://weibo.comhttp://weibo.com/5672180808/E1EH1x0MQ,4003989404134706,http://weibo.com/3279121110,清风_76368,8月2日 11:35 ,"
            希望台风过后，所有一切恢复正常 "
